rgi_id,glims_id,cenlon,cenlat,glac_name,Name1,Local_Script1,Language1,Meaning1,Source1,Contributor
RGI2000-v7.0-G-15-00222,G078615E31062N,78.61433091769622,31.062932500000002,,,,,,,
RGI2000-v7.0-G-15-00223,G078608E31065N,78.6078626,31.0654015,,,,,,,
RGI2000-v7.0-G-15-00224,G078591E31054N,78.60457045366593,31.0585655,,,,,,,
RGI2000-v7.0-G-15-00225,G078596E31053N,78.59648252666759,31.053338,,,,,,,
RGI2000-v7.0-G-15-00226,G078592E31055N,78.58813804654642,31.053218,,,,,,,
RGI2000-v7.0-G-15-00227,G078581E31054N,78.58079917516447,31.053634000000002,,,,,,,
RGI2000-v7.0-G-15-00228,G078577E31056N,78.5771708,31.05652,,,,,,,
RGI2000-v7.0-G-15-00229,G078543E31028N,78.56961505283851,31.046802999999997,,,,,,,
RGI2000-v7.0-G-15-00230,G078544E31029N,78.55025039729108,31.038592,,,,,,,
RGI2000-v7.0-G-15-00231,G078530E31042N,78.53388800849824,31.0415095,,,,,,,
RGI2000-v7.0-G-15-00232,G078530E31047N,78.52969852,31.047157,,,,,,,
RGI2000-v7.0-G-15-00233,G078519E31045N,78.51942968518519,31.0446415,,,,,,,
RGI2000-v7.0-G-15-00234,G078509E31021N,78.50364166099865,31.02731,,,,,,,
RGI2000-v7.0-G-15-00235,G078512E31023N,78.51205091619887,31.023004,,,,,,,
RGI2000-v7.0-G-15-00236,G078497E31018N,78.49639823,31.017823,,,,,,,
RGI2000-v7.0-G-15-00237,G078494E31021N,78.49425018635992,31.0206895,,,,,,,
RGI2000-v7.0-G-15-00238,G078490E31023N,78.49032695611308,31.023196499999997,,,,,,,
RGI2000-v7.0-G-15-00239,G078488E31026N,78.48764845401118,31.026196,,,,,,,
RGI2000-v7.0-G-15-00240,G078480E31025N,78.48002793882983,31.025177,,,,,,,
RGI2000-v7.0-G-15-00241,G078483E31020N,78.48366130030644,31.020087,,,,,,,
RGI2000-v7.0-G-15-00242,G078492E31016N,78.48932146858128,31.0126535,,,,,,,
RGI2000-v7.0-G-15-00243,G078494E31004N,78.49374346956522,31.004007,,,,,,,
RGI2000-v7.0-G-15-00244,G078522E31004N,78.52203413962766,31.004223,,,,,,,
RGI2000-v7.0-G-15-00245,G078525E31004N,78.52630555560008,31.0035325,,,,,,,
RGI2000-v7.0-G-15-00246,G078523E31000N,78.52262706902036,30.999916,,,,,,,
RGI2000-v7.0-G-15-00247,G078524E30991N,78.52380600726025,30.9924565,,,,,,,
RGI2000-v7.0-G-15-00248,G078532E30992N,78.53243099314517,30.996115,,,,,,,
RGI2000-v7.0-G-15-00249,G078538E30985N,78.54207520759424,30.991328000000003,,,,,,,
RGI2000-v7.0-G-15-00250,G078549E30986N,78.55007519255551,30.985122500000003,,,,,,,
RGI2000-v7.0-G-15-00251,G078554E30992N,78.55428602214022,30.991895999999997,,,,,,,
RGI2000-v7.0-G-15-00252,G078553E30995N,78.55338760951327,30.995469,,,,,,,
RGI2000-v7.0-G-15-00253,G078572E30995N,78.55934062,30.985730500000003,,,,,,,
RGI2000-v7.0-G-15-00254,G078559E30978N,78.55914678204323,30.978136,,,,,,,
RGI2000-v7.0-G-15-00255,G078559E30971N,78.55781827948911,30.9714795,,,,,,,
RGI2000-v7.0-G-15-00256,G078569E30972N,78.56738503,30.9692985,,,,,,,
RGI2000-v7.0-G-15-00257,G078571E30964N,78.570761,30.9644965,,,,,,,
RGI2000-v7.0-G-15-00258,G078565E30963N,78.5651903,30.963112000000002,,,,,,,
RGI2000-v7.0-G-15-00259,G078576E30962N,78.57619581495098,30.961591499999997,,,,,,,
RGI2000-v7.0-G-15-00260,G078575E30955N,78.57485130326327,30.955377499999997,,,,,,,
RGI2000-v7.0-G-15-00261,G078589E30976N,78.59096313961864,30.9765245,,,,,,,
RGI2000-v7.0-G-15-00262,G078605E30974N,78.60509717115252,30.9736705,,,,,,,
RGI2000-v7.0-G-15-00263,G078573E30996N,78.58265068588918,30.997518999999997,,,,,,,
RGI2000-v7.0-G-15-00264,G078585E31005N,78.58491692,31.0052605,,,,,,,
RGI2000-v7.0-G-15-00265,G078585E31013N,78.58621983987784,31.013317,,,,,,,
RGI2000-v7.0-G-15-00266,G078578E31016N,78.57792646774193,31.0162935,,,,,,,
RGI2000-v7.0-G-15-00267,G078600E31027N,78.59404056,31.028485500000002,,,,,,,
RGI2000-v7.0-G-15-00268,G078586E31035N,78.58623864,31.034882,,,,,,,
RGI2000-v7.0-G-15-00269,G078595E31044N,78.59501967115662,31.0442145,,,,,,,
RGI2000-v7.0-G-15-00270,G078617E31054N,78.61705432570525,31.053653,,,,,,,
RGI2000-v7.0-G-15-00271,G078618E31025N,78.61825925418825,31.0248995,,,,,,,
RGI2000-v7.0-G-15-00272,G078625E31022N,78.62469808483262,31.0220595,,,,,,,
RGI2000-v7.0-G-15-00273,G078622E31018N,78.62152475237531,31.0184005,,,,,,,
RGI2000-v7.0-G-15-00274,G078623E31015N,78.62270630624161,31.0153355,,,,,,,
RGI2000-v7.0-G-15-00275,G078618E31014N,78.61817885,31.01334,,,,,,,
RGI2000-v7.0-G-15-00276,G078602E31012N,78.60193284230769,31.011691,,,,,,,
RGI2000-v7.0-G-15-00277,G078572E31072N,78.57213006291487,31.069008,,,,,,,
RGI2000-v7.0-G-15-00278,G078565E31075N,78.56958194462025,31.0734505,,,,,,,
RGI2000-v7.0-G-15-00279,G078564E31067N,78.56425487,31.067543999999998,,,,,,,
RGI2000-v7.0-G-15-00280,G078561E31073N,78.56087187527353,31.072557500000002,,,,,,,
RGI2000-v7.0-G-15-00281,G078570E31083N,78.56914311479088,31.0839905,,,,,,,
RGI2000-v7.0-G-15-00282,G078576E31086N,78.57672746392137,31.085445999999997,,,,,,,
RGI2000-v7.0-G-15-00283,G078578E31088N,78.57907087086846,31.0886825,,,,,,,
RGI2000-v7.0-G-15-00284,G078554E31095N,78.55412243695667,31.094910499999997,,,,,,,
RGI2000-v7.0-G-15-00285,G078549E31097N,78.54933507286995,31.0966715,,,,,,,
RGI2000-v7.0-G-15-00286,G078544E31092N,78.54267656310601,31.0908735,,,,,,,
RGI2000-v7.0-G-15-00287,G078536E31089N,78.53600540540768,31.0892195,,,,,,,
RGI2000-v7.0-G-15-00288,G078529E31093N,78.53713221737269,31.095323999999998,,,,,,,
RGI2000-v7.0-G-15-00289,G078530E31094N,78.52175256351427,31.093815499999998,,,,,,,
RGI2000-v7.0-G-15-00290,G078510E31096N,78.51595457399102,31.093164,,,,,,,
RGI2000-v7.0-G-15-00291,G078503E31089N,78.50315469494585,31.0927795,,,,,,,
RGI2000-v7.0-G-15-00292,G078485E31097N,78.48733013349343,31.0978455,,,,,,,
RGI2000-v7.0-G-15-00293,G078484E31106N,78.48492706227107,31.104033,,,,,,,
